X,SubjID,Site,Task,Congruency,RT,Acc
4425,P16,ffa,face,cong,651.3064115,1
11072,p63,ffa,object,incong,924.9971681,0
13175,p70,ffa,object,cong,968.8791058,0
12031,p66,lo,object,cong,873.7492812,0
1481,P05,lo,face,cong,1207.377976,0
2271,P08,ffa,face,cong,1094.519703,0
11754,p65,lo,object,cong,859.3416489,0
8061,p53,lo,object,cong,890.1821603,1
7897,p53,ffa,object,cong,965.6073548,1
12037,p66,lo,object,incong,435.9646088,1
7386,p51,lo,object,cong,702.9893129,0
8599,p55,lo,object,cong,563.816731,0
5742,P20,ffa,face,cong,1078.37719,0
10742,p62,ffa,object,cong,518.842305,1
60,P01,ffa,face,incong,917.8472061,1
11171,p63,lo,object,incong,635.7085953,0
4312,P15,lo,face,cong,805.9661691,1
4228,P15,lo,face,cong,1161.553023,1
11079,p63,lo,object,cong,1019.75197,0
4657,P16,lo,face,cong,839.2166686,1
9769,p59,ffa,object,cong,635.1136874,1
5679,P20,ffa,face,incong,864.5831304,0
14037,p73,lo,object,cong,927.8364657,0
940,P04,ffa,face,incong,932.8053529,0
7605,p52,ffa,object,cong,581.1427381,0
1979,P07,ffa,face,cong,1100.305856,0
176,P01,lo,face,cong,932.197005,1
807,P03,lo,face,cong,1095.907696,0
11721,p65,lo,object,cong,997.0133131,0
4731,P17,ffa,face,cong,558.9884822,0
8366,p54,lo,object,cong,1010.274399,1
10071,p60,ffa,object,cong,454.769874,1
8367,p54,lo,object,incong,627.4056305,0
6067,P21,ffa,face,cong,627.5522524,1
1811,P06,lo,face,incong,485.6093624,0
3728,P13,lo,face,incong,1010.14537,1
3167,P12,ffa,face,cong,866.5249419,1
7624,p52,ffa,object,cong,1065.820698,0
11107,p63,lo,object,cong,758.7030695,0
1632,P06,ffa,face,cong,599.6564974,1
2360,P08,lo,face,cong,444.4909272,0
11467,p64,lo,object,cong,1280.700634,1
1924,P07,ffa,face,cong,672.503013,0
143,P01,ffa,face,cong,752.7028972,0
11166,p63,lo,object,cong,1239.493196,1
2503,P09,ffa,face,cong,894.6400901,1
6959,P24,ffa,face,incong,614.3714583,0
1322,P05,ffa,face,cong,534.7626832,1
3688,P13,lo,face,cong,1137.637462,1
12468,p67,lo,object,cong,547.5622276,1
4521,P16,ffa,face,cong,1276.607584,0
4142,P15,ffa,face,cong,949.7049594,0
4956,P17,lo,face,cong,671.2308914,1
6142,P21,lo,face,incong,466.4000946,0
3670,P13,lo,face,cong,546.6782413,0
11018,p63,ffa,object,cong,716.9235223,0
14241,p74,lo,object,cong,1144.05273,0
14091,p74,ffa,object,cong,852.7367654,1
12333,p67,lo,object,incong,755.0865803,0
5460,P19,ffa,face,incong,1178.716186,1
1691,P06,ffa,face,cong,1134.730876,0
11944,p66,ffa,object,cong,820.6013582,0
7989,p53,lo,object,cong,1021.515229,1
380,P02,ffa,face,cong,1170.457042,1
1728,P06,lo,face,cong,1010.915313,0
11751,p65,lo,object,cong,1137.193825,0
6365,P22,ffa,face,cong,1174.792233,1
10072,p60,ffa,object,cong,954.7168747,0
13383,p70,lo,object,incong,1068.38238,0
4263,P15,lo,face,cong,740.8672115,0
7709,p52,lo,object,incong,789.9409009,0
5564,P19,lo,face,cong,622.764277,1
10162,p60,lo,object,cong,925.1130469,1
8420,p54,lo,object,cong,924.5646353,0
403,P02,ffa,face,cong,589.674349,0
7494,p52,ffa,object,incong,755.7772755,1
11803,p65,lo,object,incong,1123.582869,1
10112,p60,ffa,object,incong,1016.568252,0
11060,p63,ffa,object,cong,1268.173034,0
3650,P13,lo,face,cong,423.6242961,0
10020,p60,ffa,object,incong,628.7806874,1
4515,P16,ffa,face,cong,704.313308,1
10921,p63,ffa,object,incong,563.4391262,0
7002,P24,ffa,face,cong,1145.15467,0
12918,p69,ffa,object,cong,425.6734265,1
5306,P19,ffa,face,cong,964.7306773,0
5956,P21,ffa,face,cong,1181.351143,1
4984,P17,lo,face,incong,1233.346827,1
8294,p54,lo,object,cong,756.2280619,1
7063,P24,lo,face,incong,1165.496039,0
3369,P12,lo,face,cong,1202.555359,1
9644,p58,lo,object,incong,739.126262,0
2627,P09,ffa,face,cong,738.7379461,1
11876,p66,ffa,object,cong,1124.739908,1
3461,P13,ffa,face,cong,1021.005168,0
9235,p57,lo,object,incong,1097.162409,1
4294,P15,lo,face,cong,959.4853499,0
331,P02,ffa,face,cong,992.7020456,1
4886,P17,lo,face,cong,837.2577372,0
11819,p65,lo,object,cong,946.6652618,1
10681,p62,ffa,object,cong,616.7416203,0
3851,P14,ffa,face,cong,1261.507547,0
9397,p58,ffa,object,cong,502.4837734,0
10655,p62,ffa,object,cong,423.3648349,0
2277,P08,ffa,face,cong,642.3082317,1
1015,P04,ffa,face,cong,414.4265621,1
11194,p63,lo,object,incong,1062.881787,1
7598,p52,ffa,object,cong,1017.545021,0
8138,p54,ffa,object,incong,1245.944935,0
10682,p62,ffa,object,cong,913.7824602,1
7661,p52,lo,object,incong,664.5193636,1
11720,p65,lo,object,incong,1035.816402,0
13240,p70,ffa,object,cong,1079.887083,0
1168,P04,lo,face,cong,680.2917378,1
3761,P14,ffa,face,cong,724.3208701,1
7436,p51,lo,object,cong,777.8083168,0
10556,p61,lo,object,incong,1150.774293,0
3640,P13,lo,face,cong,665.7186522,1
14121,p74,ffa,object,cong,1109.160183,0
2891,P10,ffa,face,cong,1175.076083,0
635,P03,ffa,face,cong,1236.947048,1
9615,p58,lo,object,incong,736.2027523,1
3024,P10,lo,face,incong,826.6842294,1
11718,p65,lo,object,cong,476.0511197,1
11182,p63,lo,object,cong,1144.610651,1
7418,p51,lo,object,cong,1254.009829,1
1896,P07,ffa,face,cong,1241.148541,1
11846,p65,lo,object,cong,487.3268759,0
3531,P13,ffa,face,cong,660.0369275,0
9736,p59,ffa,object,incong,566.5213952,1
839,P03,lo,face,cong,889.7451749,1
4933,P17,lo,face,cong,1108.565183,1
4320,P15,lo,face,cong,574.4451257,0
183,P01,lo,face,incong,989.91191,0
4854,P17,lo,face,cong,659.2255824,0
3374,P12,lo,face,cong,979.202468,0
11520,p64,lo,object,cong,442.0995597,0
13145,p70,ffa,object,incong,1094.133049,1
11992,p66,ffa,object,cong,626.5615219,0
14162,p74,ffa,object,cong,587.3680679,1
8766,p56,ffa,object,incong,1021.383642,1
9124,p57,ffa,object,cong,414.8074865,1
2973,P10,lo,face,cong,1207.456574,1
6565,P23,ffa,face,cong,1244.659792,1
9798,p59,ffa,object,incong,812.9749036,1
4371,P16,ffa,face,cong,1131.082285,0
7681,p52,lo,object,cong,587.6069345,1
2156,P07,lo,face,cong,903.7892076,1
6538,P22,lo,face,cong,891.2266367,1
12323,p67,ffa,object,cong,630.0976112,1
2214,P08,ffa,face,cong,404.3891112,1
3229,P12,ffa,face,cong,851.211677,0
9359,p57,lo,object,cong,475.0285853,0
5581,P19,lo,face,cong,852.7442972,0
1612,P06,ffa,face,cong,814.0186612,1
1850,P06,lo,face,cong,679.2774259,0
2466,P08,lo,face,cong,719.9679076,0
13633,p72,lo,object,cong,661.3801844,1
7551,p52,ffa,object,cong,1033.58017,0
13777,p73,ffa,object,cong,852.9712749,0
6543,P22,lo,face,incong,875.3212687,0
7794,p52,lo,object,cong,645.2700116,1
4804,P17,ffa,face,incong,426.8776821,0
9750,p59,ffa,object,cong,1118.267988,1
1860,P06,lo,face,cong,402.9736587,0
3177,P12,ffa,face,cong,735.5756757,1
4424,P16,ffa,face,incong,896.9358725,0
3864,P14,ffa,face,cong,491.1992986,1
5607,P19,lo,face,cong,683.9712116,0
2224,P08,ffa,face,cong,611.5841744,1
1158,P04,lo,face,cong,1088.457476,1
9195,p57,ffa,object,cong,635.5766126,1
11383,p64,ffa,object,incong,433.9277862,0
10492,p61,lo,object,cong,711.9718523,0
11960,p66,ffa,object,cong,724.5680483,1
4775,P17,ffa,face,cong,1219.914097,0
476,P02,lo,face,cong,822.8431208,0
1456,P05,lo,face,cong,663.495728,1
5876,P20,lo,face,cong,1049.904833,1
4686,P17,ffa,face,cong,855.5831254,0
13171,p70,ffa,object,cong,1147.271981,0
3398,P12,lo,face,cong,944.5874966,1
6994,P24,ffa,face,cong,849.0563175,0
14276,p74,lo,object,cong,951.9705433,0
306,P01,lo,face,cong,641.9591622,1
1735,P06,lo,face,cong,1123.015686,0
12917,p69,ffa,object,incong,939.5361895,0
10010,p60,ffa,object,cong,943.5072364,0
13005,p69,lo,object,cong,736.712807,1
12954,p69,lo,object,cong,596.4036519,0
13415,p70,lo,object,cong,812.8074065,1
13375,p70,lo,object,cong,1067.870837,0
3385,P12,lo,face,cong,406.5497821,0
11103,p63,lo,object,cong,690.0439129,0
1266,P05,ffa,face,cong,1145.202761,1
8590,p55,lo,object,cong,991.0095878,0
1857,P06,lo,face,cong,893.7172902,0
14077,p74,ffa,object,cong,601.536617,0
6368,P22,ffa,face,incong,825.6333068,0
8033,p53,lo,object,cong,522.8239071,0
12834,p69,ffa,object,incong,905.0823139,0
12417,p67,lo,object,incong,802.5327282,0
7563,p52,ffa,object,cong,860.2029228,1
7876,p53,ffa,object,cong,424.2755703,0
1435,P05,lo,face,cong,973.1879138,0
14142,p74,ffa,object,cong,474.7622699,0
7878,p53,ffa,object,cong,1139.084815,1
13139,p70,ffa,object,cong,407.4608458,0
2053,P07,lo,face,cong,882.423197,0
2097,P07,lo,face,cong,894.1028538,0
9020,p56,lo,object,cong,791.5876756,1
952,P04,ffa,face,cong,834.5651346,1
5183,P18,lo,face,cong,935.3748739,1
4148,P15,ffa,face,cong,575.5870929,1
13931,p73,lo,object,cong,717.3095215,1
836,P03,lo,face,cong,1043.512586,0
12103,p66,lo,object,incong,530.7047657,1
11358,p64,ffa,object,cong,726.2383525,1
9679,p59,ffa,object,cong,675.6125036,1
3247,P12,ffa,face,incong,1191.927279,0
7053,P24,lo,face,incong,1068.296237,0
9109,p57,ffa,object,cong,998.366642,1
13630,p72,lo,object,cong,1220.322862,0
4511,P16,ffa,face,incong,570.6894382,1
2468,P08,lo,face,cong,680.1845526,1
12216,p67,ffa,object,cong,1196.217795,1
4113,P15,ffa,face,cong,1029.003011,0
10340,p61,ffa,object,cong,624.1899762,0
5654,P20,ffa,face,cong,581.1506299,0
9610,p58,lo,object,cong,642.2516224,0
6424,P22,lo,face,cong,420.9298941,0
12021,p66,lo,object,cong,702.0103885,1
4724,P17,ffa,face,cong,678.1393635,1
4015,P14,lo,face,incong,723.2167345,0
4385,P16,ffa,face,cong,930.7399339,1
4609,P16,lo,face,cong,1025.449065,1
284,P01,lo,face,cong,554.298168,1
6321,P22,ffa,face,cong,1286.173815,1
4147,P15,ffa,face,cong,677.832089,0
3240,P12,ffa,face,cong,1196.413788,0
3731,P13,lo,face,cong,820.4323861,1
10395,p61,ffa,object,cong,749.7464162,1
5647,P20,ffa,face,cong,653.184998,1
4311,P15,lo,face,cong,1040.877899,0
2122,P07,lo,face,cong,755.2661219,1
8436,p55,ffa,object,cong,769.7818807,1
13828,p73,ffa,object,incong,1114.355162,0
7092,P24,lo,face,cong,963.1283134,1
7416,p51,lo,object,cong,909.8424603,1
2371,P08,lo,face,incong,1253.237402,1
456,P02,ffa,face,cong,437.98963,0
12268,p67,ffa,object,cong,410.2188154,0
1982,P07,ffa,face,cong,1181.017874,0
1949,P07,ffa,face,cong,604.9885317,1
12240,p67,ffa,object,cong,1001.245862,0
1484,P05,lo,face,incong,1183.681598,1
4930,P17,lo,face,cong,957.6198301,0
5594,P19,lo,face,cong,792.9929975,1
3517,P13,ffa,face,cong,1061.961198,1
13698,p72,lo,object,cong,813.8718683,0
12664,p68,lo,object,cong,691.7432314,1
6549,P22,lo,face,cong,817.5729269,0
3944,P14,lo,face,cong,967.1502307,1
11443,p64,lo,object,cong,833.8838406,1
979,P04,ffa,face,cong,882.9121613,1
13458,p72,ffa,object,cong,887.9665299,0
3056,P10,lo,face,cong,667.4464252,0
9535,p58,lo,object,cong,1187.666506,1
11336,p64,ffa,object,cong,942.1736819,1
8481,p55,ffa,object,incong,1058.272361,0
11266,p64,ffa,object,incong,442.4220842,1
13012,p69,lo,object,cong,913.3589195,0
8000,p53,lo,object,cong,578.3875274,0
8719,p55,lo,object,cong,409.9430008,0
8715,p55,lo,object,cong,930.5634737,1
12317,p67,ffa,object,cong,811.0816108,1
10443,p61,ffa,object,cong,1054.190526,1
91,P01,ffa,face,incong,634.2502099,0
8831,p56,ffa,object,cong,488.3698652,1
4211,P15,ffa,face,cong,1061.900936,0
5266,P18,lo,face,cong,984.83391,0
4226,P15,lo,face,cong,844.4205235,1
7326,p51,ffa,object,cong,1053.354531,1
10854,p62,lo,object,cong,792.8279679,1
4341,P15,lo,face,incong,523.4456557,0
13959,p73,lo,object,cong,1116.963945,0
1297,P05,ffa,face,incong,1213.047626,0
8671,p55,lo,object,cong,863.7744438,0
8008,p53,lo,object,cong,835.0158589,1
12313,p67,ffa,object,incong,1249.937226,1
11397,p64,lo,object,cong,1030.767349,0
13568,p72,ffa,object,cong,469.0887572,1
4561,P16,lo,face,cong,742.3491442,0
2786,P09,lo,face,incong,433.5724142,0
6218,P21,lo,face,incong,795.5721116,0
13148,p70,ffa,object,cong,609.4038209,0
692,P03,ffa,face,cong,992.684495,0
3817,P14,ffa,face,cong,942.1639092,0
4468,P16,ffa,face,incong,830.1523309,1
11897,p66,ffa,object,cong,584.0454723,1
12147,p66,lo,object,cong,1096.360885,0
9519,p58,lo,object,cong,1048.848637,1
361,P02,ffa,face,cong,1110.277304,0
11438,p64,lo,object,cong,787.3888291,1
947,P04,ffa,face,incong,545.4656412,1
4127,P15,ffa,face,cong,1170.516883,0
9142,p57,ffa,object,cong,1169.218604,1
11196,p63,lo,object,cong,633.729778,1
5758,P20,ffa,face,cong,1003.979501,0
6163,P21,lo,face,cong,977.9757927,0
14101,p74,ffa,object,incong,750.8670941,0
10188,p60,lo,object,incong,1258.470745,0
3910,P14,lo,face,cong,1260.255384,1
12429,p67,lo,object,cong,975.1480171,0
1287,P05,ffa,face,cong,1170.567116,0
6204,P21,lo,face,cong,507.3810892,0
11460,p64,lo,object,cong,880.8208863,0
5786,P20,lo,face,cong,755.5419554,0
8615,p55,lo,object,cong,520.0591768,1
9747,p59,ffa,object,cong,1233.158739,0
1294,P05,ffa,face,cong,588.1615692,1
13501,p72,ffa,object,cong,775.259844,0
1930,P07,ffa,face,cong,554.5251543,1
9351,p57,lo,object,cong,1071.728133,0
6620,P23,ffa,face,cong,1081.428594,1
6972,P24,ffa,face,cong,821.4433,1
2606,P09,ffa,face,incong,722.6055866,0
4289,P15,lo,face,cong,1181.211693,1
5819,P20,lo,face,cong,599.1699922,0
228,P01,lo,face,cong,679.121091,1
5853,P20,lo,face,incong,989.5736443,0
3070,P10,lo,face,cong,972.5345783,0
13749,p73,ffa,object,cong,1290.167213,0
6783,P23,lo,face,cong,543.6027369,0
8013,p53,lo,object,cong,619.524986,0
243,P01,lo,face,cong,659.5594272,0
11246,p64,ffa,object,cong,608.3805323,0
4223,P15,lo,face,cong,790.5909676,0
11582,p65,ffa,object,incong,641.3254442,0
12041,p66,lo,object,cong,991.292102,0
13893,p73,lo,object,cong,1092.854973,0
13532,p72,ffa,object,cong,1116.232014,1
6801,P23,lo,face,cong,776.6616919,0
981,P04,ffa,face,incong,1150.438056,0
10073,p60,ffa,object,cong,1286.395164,1
3816,P14,ffa,face,incong,628.0163542,1
6261,P22,ffa,face,incong,437.4203831,0
624,P02,lo,face,incong,1137.531825,1
9715,p59,ffa,object,cong,863.7581278,0
8929,p56,lo,object,cong,551.7926034,0
467,P02,ffa,face,cong,627.1567826,0
6052,P21,ffa,face,cong,471.0888004,0
3180,P12,ffa,face,incong,823.8092408,0
4387,P16,ffa,face,cong,692.4356351,0
3622,P13,lo,face,incong,871.4257149,1
5393,P19,ffa,face,cong,652.2128377,1
7502,p52,ffa,object,cong,492.002473,0
8801,p56,ffa,object,incong,471.8953485,1
6590,P23,ffa,face,cong,790.2777619,0
2074,P07,lo,face,incong,1110.861464,1
13016,p69,lo,object,cong,447.8463276,1
4749,P17,ffa,face,incong,464.1521832,1
11665,p65,ffa,object,cong,1103.594056,0
7492,p52,ffa,object,incong,460.9761778,0
4126,P15,ffa,face,cong,1251.114154,1
283,P01,lo,face,cong,1145.000499,1
10667,p62,ffa,object,cong,944.9790543,0
12032,p66,lo,object,cong,473.2893045,0
904,P03,lo,face,cong,1077.20292,1
882,P03,lo,face,cong,1154.322891,1
10008,p60,ffa,object,incong,796.4924758,0
3003,P10,lo,face,cong,762.4457428,1
5182,P18,lo,face,cong,1152.74079,0
1290,P05,ffa,face,cong,992.9711335,1
8576,p55,ffa,object,cong,546.7849368,1
9915,p59,lo,object,incong,803.8152815,0
12193,p67,ffa,object,cong,839.0302079,1
13260,p70,ffa,object,incong,1001.355854,1
10325,p61,ffa,object,cong,973.3963665,1
2210,P08,ffa,face,cong,898.2742771,0
3511,P13,ffa,face,cong,1259.984667,1
2948,P10,ffa,face,cong,1049.477574,1
8565,p55,ffa,object,cong,781.9366641,1
7327,p51,ffa,object,incong,414.0973483,0
12208,p67,ffa,object,incong,943.7724933,1
277,P01,lo,face,cong,893.6013569,0
5048,P18,ffa,face,incong,555.9449564,1
2184,P07,lo,face,incong,1034.459808,1
1159,P04,lo,face,cong,967.6758689,0
7394,p51,lo,object,cong,1251.421106,0
4304,P15,lo,face,incong,645.223183,0
10309,p61,ffa,object,cong,488.9836245,1
7665,p52,lo,object,incong,729.2353007,1
743,P03,ffa,face,incong,951.5644755,1
877,P03,lo,face,cong,446.320571,0
1530,P05,lo,face,incong,977.7482471,0
5929,P21,ffa,face,cong,1264.545417,0
12439,p67,lo,object,cong,408.9790028,1
1460,P05,lo,face,cong,427.0178083,0
1521,P05,lo,face,incong,937.6945855,1
12587,p68,ffa,object,cong,1182.37875,1
10866,p62,lo,object,incong,624.0328275,1
10532,p61,lo,object,cong,1252.251193,0
10658,p62,ffa,object,incong,977.7747734,0
9474,p58,ffa,object,incong,678.4694139,1
9641,p58,lo,object,incong,1075.059357,1
11675,p65,ffa,object,cong,1030.295453,1
5670,P20,ffa,face,cong,760.6311453,0
5052,P18,ffa,face,incong,1283.879956,1
6400,P22,lo,face,cong,665.0504317,0
2797,P09,lo,face,cong,724.9333017,1
120,P01,ffa,face,cong,1277.636649,1
14331,p74,lo,object,cong,971.1697496,0
4761,P17,ffa,face,cong,768.2380426,0
11243,p64,ffa,object,cong,647.3881742,1
6226,P21,lo,face,cong,927.2647339,1
376,P02,ffa,face,cong,413.4696754,0
9856,p59,lo,object,cong,716.1010135,1
2084,P07,lo,face,cong,895.848016,0
3231,P12,ffa,face,cong,1094.622711,0
8620,p55,lo,object,cong,754.3943593,0
4108,P15,ffa,face,cong,566.7148772,0
1631,P06,ffa,face,cong,730.663152,0
8609,p55,lo,object,cong,1178.255709,1
4418,P16,ffa,face,cong,902.5594861,1
4000,P14,lo,face,cong,407.2133924,1
10369,p61,ffa,object,cong,460.2821751,1
13275,p70,lo,object,incong,751.3545465,0
3814,P14,ffa,face,cong,468.6463565,0
618,P02,lo,face,cong,561.1830892,0
11797,p65,lo,object,incong,628.5177694,1
12534,p68,ffa,object,incong,943.1839104,0
7426,p51,lo,object,cong,972.6542141,0
10341,p61,ffa,object,incong,1118.553546,1
7677,p52,lo,object,cong,1245.554479,1
13569,p72,ffa,object,incong,677.3739059,0
7863,p53,ffa,object,cong,490.1479694,0
5445,P19,ffa,face,cong,1167.819886,0
11770,p65,lo,object,incong,462.633324,1
13048,p69,lo,object,cong,709.3923984,0
9181,p57,ffa,object,incong,922.7283939,1
13724,p72,lo,object,incong,1120.559723,0
2842,P10,ffa,face,cong,1142.201646,0
6033,P21,ffa,face,cong,1115.152188,1
5312,P19,ffa,face,incong,906.6594426,0
7540,p52,ffa,object,cong,804.6443297,1
7342,p51,lo,object,cong,486.1568111,1
13087,p69,lo,object,incong,1277.969149,0
12678,p68,lo,object,cong,444.2101759,1
13412,p70,lo,object,cong,912.0099691,1
9749,p59,ffa,object,incong,1021.447015,0
13471,p72,ffa,object,cong,931.5100817,1
12988,p69,lo,object,incong,728.7102999,1
4497,P16,ffa,face,cong,893.0739963,0
9989,p60,ffa,object,cong,676.7129996,1
11389,p64,lo,object,cong,853.5188155,1
12515,p68,ffa,object,cong,773.4823863,1
13261,p70,lo,object,cong,788.0718111,1
8770,p56,ffa,object,cong,555.7226609,0
13463,p72,ffa,object,incong,700.4061983,0
4523,P16,ffa,face,incong,1231.847659,0
10679,p62,ffa,object,cong,1067.306326,0
10887,p62,lo,object,cong,1219.46469,1
13751,p73,ffa,object,incong,579.4320462,1
1059,P04,ffa,face,cong,1257.392915,1
2779,P09,lo,face,cong,802.4085712,0
1303,P05,ffa,face,cong,1112.160903,0
4880,P17,lo,face,cong,1085.305302,1
14040,p73,lo,object,cong,1198.707923,0
3751,P14,ffa,face,cong,1015.941868,1
6095,P21,lo,face,cong,409.2437619,1
12779,p68,lo,object,cong,858.8073669,0
10381,p61,ffa,object,cong,405.7525641,1
5220,P18,lo,face,incong,603.2119579,1
14171,p74,ffa,object,cong,1067.485506,1
13835,p73,ffa,object,cong,725.2453925,1
1463,P05,lo,face,cong,702.2862023,0
8512,p55,ffa,object,cong,1158.778017,0
1479,P05,lo,face,incong,986.492317,0
5568,P19,lo,face,cong,482.2990011,1
7965,p53,lo,object,incong,618.9479823,1
2530,P09,ffa,face,incong,1144.469526,0
529,P02,lo,face,cong,927.6786844,0
12655,p68,lo,object,cong,1214.34144,1
9852,p59,lo,object,cong,805.3117842,0
6812,P23,lo,face,cong,1140.850186,0
2005,P07,ffa,face,incong,576.9332584,1
7666,p52,lo,object,cong,404.0900802,0
5090,P18,ffa,face,incong,763.0476637,0
374,P02,ffa,face,cong,509.6726537,0
10926,p63,ffa,object,cong,972.376664,0
8822,p56,ffa,object,cong,1037.755059,0
8854,p56,ffa,object,cong,1220.405815,0
11733,p65,lo,object,cong,1082.093271,1
8856,p56,ffa,object,cong,540.5884001,1
8188,p54,ffa,object,cong,1034.554104,1
10799,p62,lo,object,cong,848.6669889,0
4092,P15,ffa,face,incong,780.3484465,1
152,P01,ffa,face,cong,1103.167988,0
4961,P17,lo,face,cong,1232.113579,0
12580,p68,ffa,object,cong,851.0488438,0
3894,P14,ffa,face,cong,1275.569164,1
4547,P16,lo,face,cong,843.4193823,1
1555,P05,lo,face,cong,762.7537425,0
13425,p72,ffa,object,cong,949.6176356,0
10007,p60,ffa,object,cong,1213.775545,0
5562,P19,lo,face,cong,453.8165301,0
9731,p59,ffa,object,cong,1145.351541,1
7011,P24,ffa,face,cong,557.0587303,0
4296,P15,lo,face,cong,1197.188407,1
12244,p67,ffa,object,cong,1012.19587,1
7610,p52,ffa,object,cong,610.3031992,0
2597,P09,ffa,face,cong,553.9328661,0
4236,P15,lo,face,cong,538.544548,1
10860,p62,lo,object,cong,817.9422463,0
10504,p61,lo,object,cong,740.2934806,0
502,P02,lo,face,cong,1084.844602,0
1331,P05,ffa,face,cong,963.1375554,0
6635,P23,ffa,face,cong,1219.011196,0
12716,p68,lo,object,cong,1122.563557,0
3611,P13,lo,face,incong,806.0679677,0
9431,p58,ffa,object,incong,921.9308078,1
6182,P21,lo,face,cong,1228.772348,1
6431,P22,lo,face,incong,997.3979894,1
11405,p64,lo,object,incong,474.414519,1
5411,P19,ffa,face,incong,853.7915692,1
12029,p66,lo,object,cong,861.090927,0
12183,p67,ffa,object,cong,751.4598995,1
7338,p51,lo,object,cong,627.0714046,1
